ID,Association Number,Association Name,Donation Receipt Date,Foreign Entity Name,Type of Foreign Entity,Donation Amount,Currency,Exchange Rate,Donation Purpose,Donation Conditions,Donation Year,Donation Quarter,Main Funding from Foreign Entity
105,580006559,פסטיבל ישראל~ ירושלים (ע~ר),29/10/2017,שגרירות נורווגיה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,23194,שקל חדש,0.0,תמיכה במופע,קיום מופע,2017,2,לא
106,580006559,פסטיבל ישראל~ ירושלים (ע~ר),29/10/2017,מרכז צ'כיה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,1800,שקל חדש,0.0,מימון טיסה לפסטיבל בצ'כיה,השתתפות בפסטיבל,2017,2,לא
107,580006559,פסטיבל ישראל~ ירושלים (ע~ר),29/10/2017,מרכז אמריקאי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,43200,שקל חדש,0.0,תמיכה במופע בפסטיבל,קיום מופע,2017,2,לא
108,580006559,פסטיבל ישראל~ ירושלים (ע~ר),29/10/2017,שגרירות ברזיל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,10560,שקל חדש,0.0,תמיכה במופע במסגרת פסטיבל ישראל,קיום מופע,2017,2,לא
109,580006559,פסטיבל ישראל~ ירושלים (ע~ר),05/09/2017,שגרירות אוסטריה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,17240,שקל חדש,0.0,החזר הוצאות טיסה למופע של דוריס אוליך,קיום מופע,2016,2,לא
110,580006559,פסטיבל ישראל~ ירושלים (ע~ר),19/11/2024,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,60000,שקל חדש,0.0,תמיכה במופע במסגרת פסטיבל ישראל,קיום מופע,2024,3,לא
111,580007557,מרכז רפואי שערי צדק (ע~ר),20/01/2022,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,2433425,דולר ארה~ב,3.13,רכישת מכשור רפואי למחלקות קרדיולוגיה ורדיותרפיה,אין תנאי,2021,4,לא
112,580007557,מרכז רפואי שערי צדק (ע~ר),07/07/2022,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,1383653,דולר ארה~ב,3.24,רכישת מכשור רפואי למחלקת קרדיולוגיה,אין תנאי,2021,2,לא
113,580007557,מרכז רפואי שערי צדק (ע~ר),31/10/2023,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,764500,דולר ארה~ב,3.48,רכישת מכשור רפואי למחלקת ממוגרפיה,אין תנאי,2023,1,לא
114,580007557,מרכז רפואי שערי צדק (ע~ר),31/10/2023,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,2671500,דולר ארה~ב,3.43,רכישת מכשור רפואי למחלקת ממוגרפיה,אין תנאי,2022,4,לא
115,580007557,מרכז רפואי שערי צדק (ע~ר),28/01/2020,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,216172,דולר ארה~ב,3.66,רכישת מכשיר CT,מצ'ינג של המרכז הרפואי,2018,3,לא
116,580007557,מרכז רפואי שערי צדק (ע~ר),28/01/2020,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,780315,דולר ארה~ב,3.75,רכישת מכשיר CT,מצ'ינג של המרכז הרפואי,2018,4,לא
117,580007557,מרכז רפואי שערי צדק (ע~ר),01/11/2020,U.S GOVERNMENT A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,2692800,דולר ארה~ב,3.36,רכישת מכשור רפואי למכון גסטרו,מצ'ינג של המרכז הרפואי,2020,3,לא
118,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,258765,אירו,4.31,אחזקה שוטפת,אין תנאי,2016,1,לא
119,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,אמיריקן פרינד,איחוד~ ארגון או חבר של גופים זרים,101248,דולר ארה~ב,3.95,אחזקה שוטפת,אין תנאי,2016,1,לא
120,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,258572,אירו,4.31,אחזקה שוטפת,אין תנאי,2016,2,לא
121,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,אמיריקן פרינד,איחוד~ ארגון או חבר של גופים זרים,15280,דולר ארה~ב,3.82,אחזקה שוטפת,אין תנאי,2016,2,לא
122,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,297581,אירו,4.25,אחזקה שוטפת,אין תנאי,2016,3,לא
123,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ידידי כסא רחמים - אמריקה,איחוד~ ארגון או חבר של גופים זרים,303912,דולר ארה~ב,3.8,אחזקה שוטפת,אין תנאי,2016,3,לא
124,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,פונדס די דוטטיאון יוסף,איחוד~ ארגון או חבר של גופים זרים,128913,אירו,4.02,אחזקה שוטפת,אין תנאי,2016,3,לא
125,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,248832,אירו,4.15,אחזקה שוטפת,אין תנאי,2016,4,לא
126,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ידידי כסא רחמים אמריקה,איחוד~ ארגון או חבר של גופים זרים,492310,דולר ארה~ב,3.79,אחזקה שוטפת,אין תנאי,2016,4,לא
127,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,253100,אירו,4.22,אחזקה שוטפת,אין תנאי,2015,3,לא
128,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,AMERICAN FRIENDS OF KISSE RAHAMIM INC,איחוד~ ארגון או חבר של גופים זרים,901200,דולר ארה~ב,3.87,אחזקה שוטפת,אין תנאי,2015,3,לא
129,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,340500,אירו,4.26,אחזקה שוטפת,אין תנאי,2015,2,לא
130,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,AMERICAN FRIENDS OF KISSE RAHAMIM INC,איחוד~ ארגון או חבר של גופים זרים,34000,דולר ארה~ב,3.9,אחזקה שוטפת,אין תנאי,2015,1,לא
131,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,472200,שקל חדש,4.45,אחזקה שוטפת,אין תנאי,2015,1,לא
132,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,KESHET FOUNDATION,איחוד~ ארגון או חבר של גופים זרים,101500,דולר ארה~ב,3.9,אחזקה שוטפת,אין תנאי,2015,4,לא
133,580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,243700,אירו,4.06,אחזקה שוטפת,אין תנאי,2015,4,לא
134,580009983,בית שבתי לוי (ע~ר),21/10/2018,ארה~ב,מדינה זרה,64699,שקל חדש,0.0,שיפוץ מגורי האמהות,כתיבת פרויקט ותקצובו~ הצגת קבלות,2017,1,לא
135,580009983,בית שבתי לוי (ע~ר),21/10/2018,ארה~ב,מדינה זרה,94348,שקל חדש,0.0,שיפוץ מגורי אמהות,כתיבת פרויקט ותקצובו~ הצגת קבלות ותמונות,2017,1,לא
136,580009983,בית שבתי לוי (ע~ר),21/10/2018,קנדה,מדינה זרה,105200,שקל חדש,2.63,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2017,2,לא
137,580009983,בית שבתי לוי (ע~ר),21/10/2018,שוויץ,מדינה זרה,35800,שקל חדש,3.58,מימון קייטנות וטיולים של הילדים והאמהות,מכתב תודה עם פירוט הפעילויות,2017,4,לא
138,580009983,בית שבתי לוי (ע~ר),10/08/2020,ארה~ב,מדינה זרה,94804,שקל חדש,0.0,שיפוץ מגורי אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2019,1,לא
139,580009983,בית שבתי לוי (ע~ר),10/08/2020,ארה~ב,מדינה זרה,90410,שקל חדש,0.0,שיפוץ והצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2019,1,לא
140,580009983,בית שבתי לוי (ע~ר),10/08/2020,שוויץ,מדינה זרה,37300,פרנק שויצרי,3.57,מימון קייטנות וטיולים של ילדים ואמהות,מכתב תודה עם פירוט הפעילויות והוצאת קבלה,2019,2,לא
141,580009983,בית שבתי לוי (ע~ר),10/08/2020,קנדה,מדינה זרה,55600,דולר קנדי,2.64,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2019,3,לא
142,580009983,בית שבתי לוי (ע~ר),10/08/2020,קנדה,מדינה זרה,111200,דולר קנדי,2.64,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2019,4,לא
143,580009983,בית שבתי לוי (ע~ר),22/06/2021,ארה~ב,מדינה זרה,53528,שקל חדש,0.0,הצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2020,2,לא
144,580009983,בית שבתי לוי (ע~ר),21/09/2023,שוויץ,מדינה זרה,33800,פרנק שויצרי,3.38,הדרכות צוות מקצועי,הוצאת קבלה,2022,1,לא
145,580009983,בית שבתי לוי (ע~ר),21/09/2023,ארה~ב,מדינה זרה,91417,שקל חדש,0.0,שיפוץ יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2022,1,לא
146,580009983,בית שבתי לוי (ע~ר),21/06/2022,ארה~ב,מדינה זרה,83786,שקל חדש,0.0,הצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2021,1,לא
147,580009983,בית שבתי לוי (ע~ר),21/06/2022,קנדה,מדינה זרה,212000,אחר,2.56,התקנת רכזת גילוי אש וספרנקלרים,הצגת קבלות והוצאת קבלה תרומה,2021,1,לא
148,580009983,בית שבתי לוי (ע~ר),20/06/2024,FOREVER CHAI FOUNDATION OF CANADA,מדינה זרה,40000,אחר,2.56,הדרכות וציוד ליחידת אמהות,הצגת חשבוניות וקבלה על תרומה,2023,1,לא
149,580009983,בית שבתי לוי (ע~ר),20/06/2024,PEF ארצות הברית,מדינה זרה,96861,שקל חדש,0.0,צרכי הילדים והאמהות,כתיבת פרויקטים יעודיים והצגת קבלה תרומה,2023,1,לא
150,580009983,בית שבתי לוי (ע~ר),20/06/2024,STIFTUNG MARMIDA,מדינה זרה,10000,פרנק שויצרי,4.12,צרכי ילדים ואמהות - חוגים בפרט,הצגת קבלה תרומה,2023,1,לא
151,580009983,בית שבתי לוי (ע~ר),16/09/2024,FOREVER CHAI FOUNDATION OF CANADA,מדינה זרה,107600,אחר,2.69,לצרכי הילדים והאמהות של הבית,הצגת חשבוניות והוצאת קבלה על תרומה,2023,4,לא
152,580009983,בית שבתי לוי (ע~ר),16/09/2024,STIFTUNG MARMIDA,מדינה זרה,42506,פרנק שויצרי,4.25,חוגי העשרה לילדים,הוצאת קבלה תרומה,2024,1,לא
153,580009983,בית שבתי לוי (ע~ר),09/10/2024,PEF,מדינה זרה,18718,שקל חדש,0.0,הקמת חדר מונטיסורי,הוצאת קבלה תרומה,2024,3,לא
154,580009983,בית שבתי לוי (ע~ר),09/10/2024,PEF,מדינה זרה,36029,שקל חדש,0.0,פעילויות לילדים ( קייטנות וחגים בפרט),הוצאת קבלת תרומה,2024,3,לא
155,580009983,בית שבתי לוי (ע~ר),09/10/2024,PEF,מדינה זרה,13732,שקל חדש,0.0,הצטיידות (ריהוט לגן),הוצאת קבלת תרומה,2024,3,לא
156,580009983,בית שבתי לוי (ע~ר),09/10/2024,PEF,מדינה זרה,18802,שקל חדש,0.0,מחשוב,הוצאת קבלת תרומה,2024,3,לא
157,580009983,בית שבתי לוי (ע~ר),09/10/2024,PEF,מדינה זרה,17905,שקל חדש,0.0,קבוצת הדרכה למדריכות,הוצאת קבלת תרומה,2024,3,לא
158,580009983,בית שבתי לוי (ע~ר),25/09/2024,PEF ISRAEL,מדינה זרה,104234,שקל חדש,0.0,שיפוץ חדר המשחקים,הוצאת קבלה תרומה,2024,2,לא
159,580010403,אגודת הגליל - האגודה הערבית הארצית למחקר ושירותי בריאות (ע~ר),06/11/2018,MESERIEOR,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,161136,שקל חדש,0.0,עבור פעילות סביבתית,הכנת תקציב מול ביצוע,2017,2,לא
160,580010403,אגודת הגליל - האגודה הערבית הארצית למחקר ושירותי בריאות (ע~ר),06/11/2018,MESERIOR,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,88000,שקל חדש,0.0,עבור פעילות סביבתית,הכנת תקציב מול ביצוע,2017,3,לא
161,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),09/10/2018,מכון גתה,איחוד~ ארגון או חבר של מדינות זרות,9500,שקל חדש,0.0,סיוע בהבאת קבוצת אומנים מגרמניה לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,3,לא
162,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),09/10/2018,שגרירות ספרד,מדינה זרה,8290,שקל חדש,0.0,סיוע בהבאת קבוצות אומנים מספרד לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,3,לא
163,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),29/08/2018,מכון גתה,איחוד~ ארגון או חבר של גופים זרים,4215,שקל חדש,0.0,סיוע בהבאת קבוצת אומנים מגרמניה לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,3,לא
164,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),29/08/2018,שגרירות ספרד,מדינה זרה,17706,שקל חדש,0.0,סיוע בהבאת קבוצת אומנים מספרד לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,3,לא
165,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),30/10/2017,מכון גתה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,4215,שקל חדש,0.0,סיוע בהבאת קבוצות אמנים מגרמניה לפסטיבל הבינלאומי,תמיכה עבור הבאת אמנים מחו~ל לפסטיבל הבינלאומי,2016,3,לא
166,580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),30/10/2017,שגרירות ספרד,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,17706,שקל חדש,0.0,סיוע בהבאת אמן מספרד לפסטיבל הבינלאומי,תמיכה עבור הבאת אמנים מחו~ל לפסטיבל הבינלאומי,2016,3,לא
